43.988539,c5ef30da-9feb-4aec-ae00-2e9e77c09aed,2024-11-28T00:30:11.691648+00:00
43.803223,ea236aeb-d3c9-4ba9-8ae7-7d8d0db37aa5,2024-11-28T00:30:56.003623+00:00
43.596867,e50dd273-25e0-4aa7-a396-f0abc0e74d71,2024-11-28T00:31:40.252126+00:00
44.367925,d16d01c0-f59c-4ddb-aede-09909acd23b0,2024-11-28T00:32:24.559359+00:00
44.125438,171af573-030c-4c8e-ace3-d4961c697a97,2024-11-28T00:33:10.821645+00:00
43.924377,ed422b80-6170-447e-a19a-51acc0cb186c,2024-11-28T00:33:57.131617+00:00
43.700004,6ec80ddb-4164-49ab-8f5c-a9e9201abbfd,2024-11-28T00:34:43.402885+00:00
43.486132,6c8dd0e4-f3d1-40bb-8311-4ccedd2d9c9d,2024-11-28T00:35:27.669263+00:00
44.27408,5ba7ee6e-6fa0-4f3f-867f-74bff693e858,2024-11-28T00:36:11.933645+00:00
44.055676,6e579014-3bbc-4063-bbdb-e5232108c928,2024-11-28T00:36:58.216709+00:00
