34.906899,7a4e4030-6feb-441d-a031-bbd057a7b24f,2024-11-20T06:33:27.215785+00:00
34.861991,8f5160d3-854b-40b0-a955-904d00d35a3f,2024-11-20T06:34:03.475483+00:00
34.82405,5dfb2697-71b3-43a5-ab51-091dcaa8fbb4,2024-11-20T06:34:39.694273+00:00
31.771034,4cddf0a7-164d-4173-8fb8-6de5f2bb9bbc,2024-11-20T06:35:15.943570+00:00
31.728363,8bd7c256-d718-4edf-a285-b76037a1a971,2024-11-20T06:35:48.138427+00:00
34.673478,a8faabd3-c80c-4c77-bffe-cc132fdc443a,2024-11-20T06:36:20.375710+00:00
34.626419,6c1651a8-5812-4fd6-9568-6e78071410d2,2024-11-20T06:36:56.592291+00:00
34.577305,98511489-31af-4f4f-8f46-12e807dbe2a7,2024-11-20T06:37:32.843459+00:00
34.522774,f609d5a8-569e-4263-89fa-bb1d98b198b1,2024-11-20T06:38:09.042497+00:00
31.464906,439ff04c-183b-4f98-a9d3-03fc517c401b,2024-11-20T06:38:45.253891+00:00
