14.880416,99bc0cda-4d4b-4f79-acdc-63c585808f69,2024-11-20T05:46:17.696071+00:00
10.813187,13ea0df0-8dc6-4e96-9de5-38fb0460a25d,2024-11-20T05:46:33.879918+00:00
10.750708,80728388-77c8-45cd-9a0f-9e2364394942,2024-11-20T05:46:46.047839+00:00
148.825079,1e17c14d-95df-44af-a12b-bedd21064631,2024-11-20T05:46:58.174440+00:00
11.550372,5afafaa7-c902-4e42-bdaf-dc86e7b87812,2024-11-20T05:49:28.757039+00:00
10.485724,102969af-715c-4d88-8cd2-b68c3e2d8366,2024-11-20T05:49:40.880170+00:00
8.412715,e8265bca-9125-498f-8c14-041dc5ad41da,2024-11-20T05:49:53.003749+00:00
11.350096,bbe5f166-9b0c-4ba7-ba6e-fdf1288cae6f,2024-11-20T05:50:03.120499+00:00
11.281489,63242692-1719-445e-9edc-1cb4eb8bf2c9,2024-11-20T05:50:15.245406+00:00
43.925228,9b03e3b8-a57b-4f68-9f8d-5b63553446a6,2024-11-20T05:58:30.883722+00:00
31.96605,33524483-8920-47ea-b263-b82e8bb88d7d,2024-11-20T06:01:23.152002+00:00
